1092,Ben Sollis,21
1093,Ryan Muza,21
1094,Simon Coe,21
1095,Jordan Bintcliffe,21
1096,Ciara Potter,21
1097,Gareth Cosby,21
1098,Matt Trickett,21
1099,David Marsh,21
1100,Jon Barwise,21
1101,Mike Hanlon,21
1102,Harry Sanderson,21
1103,Mark Kittle,21
1104,David Arnold,21
1105,Derrick Moutter,21
1106,Murillo Titon De Souza,21
1107,George Stone,20
1108,Stewart Callander,20
1109,Stephen Surgenor,20
1110,Sam Guy,20
1111,Eirik Lanes,20
1112,Graeme Wallace,20
1113,Chris Markou,20
1114,Ronnie Dodd,20
1115,Andrew Snow,20
1116,Will Hopwood,20
1117,Fraser Jenkings,20
1118,Andrew Ramsey,20
1119,Craig Moore,20
1120,David Harvey,20
1121,Adam Elford,20
1122,Gerard Cassidy,20
1123,Keir Egginton,19
1124,Julien Ginther,19
1125,Reece Walters,19
1126,Matthew Haggett,19
1127,John Harrison,19
1128,John Southgate,19
1129,Harry Sutton,19
1130,Tommy Potter,19
1131,Steven Knowles,19
1132,Liam Alford,19
1133,Gary Stephen,19
1134,Adam Fox,19
1135,Andy Toben,19
1136,Rick Chambers,19
1137,Michael Botterill,19
1138,Ant Ambrose,19
1139,Pete Kitson,19
1140,Dave Palmer,19
1141,Nick Pratt,19
1142,Lily Walsh,19
1143,Ash Gavin,19
1144,Ian Howarth,19
1145,David Norval,19
1146,Tomasz Namielski,19
1147,Matthew Malcolm,19
